account,symbol,execution_price,size,side,time,start_position,event,closedPnL,leverage
0x0000000000000000000000000000000000000008,BTC,43618.0203,8.375,BUY,2024-12-11 06:36:00,-0.0608,OPEN,0.0,9
0x0000000000000000000000000000000000000009,ARB,1.1767,1.0294,BUY,2024-12-11 15:42:00,1.4548,CLOSE,-154.53,5
0x0000000000000000000000000000000000000016,ETH,2420.7461,1.1449,SELL,2024-12-11 18:09:00,1.8174,CLOSE,-62.61,6
0x000000000000000000000000000000000000000f,ETH,2406.6672,0.378,BUY,2024-12-11 15:10:00,1.0336,LIQUIDATION,-48.21,5
0x0000000000000000000000000000000000000020,ETH,2447.5401,3.1339,SELL,2024-12-11 14:57:00,1.0284,OPEN,0.0,9
0x0000000000000000000000000000000000000017,ETH,2387.0241,3.3164,BUY,2024-12-11 11:12:00,0.239,OPEN,0.0,4
0x000000000000000000000000000000000000000f,ARB,1.2046,3.5758,SELL,2024-12-11 19:19:00,3.0676,CLOSE,-107.91,7
0x000000000000000000000000000000000000001d,BTC,45111.5659,0.8528,SELL,2024-12-11 08:49:00,-1.6974,OPEN,0.0,2
0x000000000000000000000000000000000000001f,BTC,44909.1699,3.3631,BUY,2024-12-11 07:10:00,2.2437,CLOSE,-211.9,4
0x0000000000000000000000000000000000000003,ETH,2391.3812,4.9441,BUY,2024-12-11 17:23:00,-1.2218,OPEN,0.0,8
0x000000000000000000000000000000000000001b,SOL,101.8109,1.999,BUY,2024-12-11 17:06:00,0.1542,CLOSE,-422.36,4
0x0000000000000000000000000000000000000001,DOGE,0.0786,4.7206,BUY,2024-12-11 22:06:00,-0.0184,CLOSE,-348.99,4
0x0000000000000000000000000000000000000005,SOL,102.9537,2.3989,BUY,2024-12-11 07:22:00,1.6446,LIQUIDATION,-230.29,5
0x000000000000000000000000000000000000000a,BTC,45213.6423,1.7156,SELL,2024-12-11 10:37:00,2.5619,CLOSE,167.22,4
0x000000000000000000000000000000000000001b,ARB,1.2078,4.312,BUY,2024-12-11 23:43:00,1.2663,CLOSE,-214.39,7
0x0000000000000000000000000000000000000001,BTC,46207.6437,1.1195,SELL,2024-12-12 12:15:00,-1.5467,OPEN,0.0,2
0x0000000000000000000000000000000000000023,BTC,45013.8535,1.1358,SELL,2024-12-12 08:41:00,1.3505,OPEN,0.0,5
0x0000000000000000000000000000000000000005,ETH,2362.8324,6.9895,SELL,2024-12-12 11:47:00,-1.4144,CLOSE,761.96,4
0x000000000000000000000000000000000000001b,ETH,2467.7244,6.478,BUY,2024-12-12 13:15:00,-0.6208,CLOSE,590.87,2
0x0000000000000000000000000000000000000007,DOGE,0.08,1.2527,SELL,2024-12-12 12:45:00,0.2919,CLOSE,-100.47,3
0x000000000000000000000000000000000000000a,ARB,1.1959,2.6789,SELL,2024-12-12 09:19:00,-1.1139,CLOSE,-315.89,7
0x000000000000000000000000000000000000000a,DOGE,0.0797,0.168,BUY,2024-12-12 11:22:00,-1.5089,LIQUIDATION,-28.25,5
0x0000000000000000000000000000000000000020,BTC,45596.0947,0.4125,SELL,2024-12-12 19:55:00,-1.5621,CLOSE,-60.5,3
0x0000000000000000000000000000000000000008,ETH,2437.505,1.3751,SELL,2024-12-12 19:36:00,-0.0742,LIQUIDATION,-88.39,3
0x0000000000000000000000000000000000000007,ETH,2451.2251,1.5526,BUY,2024-12-12 08:39:00,1.0074,CLOSE,-12.31,3
0x000000000000000000000000000000000000000c,DOGE,0.081,1.1222,BUY,2024-12-12 08:34:00,-2.3659,LIQUIDATION,-139.95,5
0x0000000000000000000000000000000000000005,ARB,1.1821,4.2052,SELL,2024-12-12 20:01:00,-5.5214,OPEN,0.0,6
0x000000000000000000000000000000000000000b,BTC,45849.0699,0.5573,BUY,2024-12-12 21:38:00,1.0118,LIQUIDATION,-62.41,5
0x0000000000000000000000000000000000000023,BTC,43844.9831,2.4748,BUY,2024-12-12 03:31:00,-2.3678,OPEN,0.0,7
0x0000000000000000000000000000000000000006,DOGE,0.0817,0.4116,BUY,2024-12-12 05:21:00,0.306,CLOSE,-45.9,3
0x000000000000000000000000000000000000001f,ETH,2333.7994,0.3423,SELL,2024-12-12 00:50:00,4.0016,CLOSE,19.67,6
0x000000000000000000000000000000000000001f,ETH,2360.5521,4.7519,SELL,2024-12-12 01:22:00,-1.0707,OPEN,0.0,3
0x000000000000000000000000000000000000001d,ETH,2389.04,2.6092,BUY,2024-12-12 01:40:00,-1.1346,LIQUIDATION,-384.17,4
0x0000000000000000000000000000000000000022,BTC,44240.8801,25.2958,BUY,2024-12-12 03:41:00,1.7357,CLOSE,-215.69,2
0x0000000000000000000000000000000000000022,DOGE,0.0799,1.9261,SELL,2024-12-12 13:30:00,1.8706,OPEN,0.0,5
0x0000000000000000000000000000000000000009,SOL,98.9749,1.0748,SELL,2024-12-13 09:55:00,1.3409,OPEN,0.0,6
0x0000000000000000000000000000000000000025,DOGE,0.0837,9.4281,SELL,2024-12-13 19:52:00,0.4692,OPEN,0.0,6
0x000000000000000000000000000000000000001e,ARB,1.1845,1.2181,SELL,2024-12-13 21:24:00,-0.8953,LIQUIDATION,-121.14,4
0x0000000000000000000000000000000000000018,ARB,1.1792,8.2609,BUY,2024-12-13 01:08:00,4.4842,CLOSE,-1072.87,2
0x0000000000000000000000000000000000000012,ARB,1.207,0.1012,SELL,2024-12-13 22:54:00,-3.4506,CLOSE,1.91,4
0x0000000000000000000000000000000000000014,BTC,45076.4886,0.8334,SELL,2024-12-13 05:09:00,-0.4484,OPEN,0.0,4
0x0000000000000000000000000000000000000006,BTC,45777.7503,0.9421,BUY,2024-12-13 13:50:00,1.3235,CLOSE,-116.91,4
0x0000000000000000000000000000000000000028,ETH,2401.6428,8.5912,BUY,2024-12-13 03:44:00,0.144,CLOSE,-675.51,2
0x0000000000000000000000000000000000000026,BTC,44440.3432,2.6804,BUY,2024-12-13 14:40:00,-2.0971,CLOSE,229.66,4
0x0000000000000000000000000000000000000027,ARB,1.2005,3.8962,SELL,2024-12-13 10:38:00,0.1835,OPEN,0.0,4
0x0000000000000000000000000000000000000007,DOGE,0.0825,0.8806,BUY,2024-12-13 13:47:00,-0.3074,OPEN,0.0,4
0x0000000000000000000000000000000000000011,ETH,2441.6517,0.1861,SELL,2024-12-13 00:05:00,-3.7885,CLOSE,11.01,2
0x000000000000000000000000000000000000001d,SOL,98.5895,5.1827,BUY,2024-12-13 09:00:00,0.7746,LIQUIDATION,-746.26,3
0x000000000000000000000000000000000000001f,BTC,43950.8106,1.0807,BUY,2024-12-13 09:37:00,-0.9869,LIQUIDATION,-94.87,2
0x0000000000000000000000000000000000000014,ETH,2440.1001,2.5654,BUY,2024-12-13 13:18:00,-0.4555,OPEN,0.0,4
0x0000000000000000000000000000000000000010,SOL,100.8766,1.9238,BUY,2024-12-13 07:41:00,-4.3059,OPEN,0.0,6
0x0000000000000000000000000000000000000023,SOL,99.2264,1.7828,SELL,2024-12-13 17:55:00,6.071,OPEN,0.0,5
0x0000000000000000000000000000000000000018,SOL,102.8941,0.0854,BUY,2024-12-13 09:45:00,-0.0734,OPEN,0.0,3
0x000000000000000000000000000000000000000a,SOL,99.9473,9.1071,BUY,2024-12-13 07:50:00,3.6202,OPEN,0.0,4
0x0000000000000000000000000000000000000007,ETH,2440.7318,0.2541,BUY,2024-12-14 13:20:00,-0.2397,OPEN,0.0,5
0x0000000000000000000000000000000000000017,ARB,1.2216,0.5805,SELL,2024-12-14 11:27:00,3.1721,OPEN,0.0,4
0x0000000000000000000000000000000000000010,DOGE,0.0789,3.862,BUY,2024-12-14 00:25:00,-4.4884,CLOSE,-453.86,3
0x0000000000000000000000000000000000000013,BTC,45810.3784,0.5531,SELL,2024-12-14 03:22:00,-0.5575,CLOSE,-35.45,5
0x0000000000000000000000000000000000000017,ARB,1.2398,0.3918,BUY,2024-12-14 03:29:00,4.3637,CLOSE,-24.79,6
0x000000000000000000000000000000000000000b,SOL,99.9127,1.3855,SELL,2024-12-14 08:48:00,0.9287,CLOSE,-133.22,5
0x0000000000000000000000000000000000000004,ARB,1.2092,6.5573,SELL,2024-12-14 09:34:00,1.4524,OPEN,0.0,5
0x000000000000000000000000000000000000001b,SOL,100.136,7.7645,BUY,2024-12-14 19:38:00,3.2319,LIQUIDATION,-659.82,5
0x0000000000000000000000000000000000000018,ARB,1.1435,23.5898,SELL,2024-12-14 18:22:00,-1.1342,OPEN,0.0,5
0x0000000000000000000000000000000000000015,DOGE,0.0813,1.3451,SELL,2024-12-14 08:43:00,0.6459,OPEN,0.0,6
0x0000000000000000000000000000000000000004,SOL,96.9224,5.2039,SELL,2024-12-14 10:27:00,-5.0912,CLOSE,358.13,4
0x0000000000000000000000000000000000000002,DOGE,0.0797,1.5363,SELL,2024-12-14 17:31:00,2.4772,CLOSE,-94.91,6
0x0000000000000000000000000000000000000026,DOGE,0.0818,2.1543,BUY,2024-12-14 19:53:00,-1.8466,LIQUIDATION,-147.6,6
0x000000000000000000000000000000000000000b,ARB,1.2174,5.0718,BUY,2024-12-14 10:51:00,-1.0728,OPEN,0.0,4
0x000000000000000000000000000000000000001d,SOL,100.9222,11.9883,BUY,2024-12-15 21:39:00,0.0316,CLOSE,-126.97,6
0x0000000000000000000000000000000000000003,ARB,1.2361,1.8761,BUY,2024-12-15 11:57:00,1.3189,OPEN,0.0,4
0x0000000000000000000000000000000000000005,ETH,2367.1494,2.5318,BUY,2024-12-15 08:21:00,-1.6007,CLOSE,-563.72,3
0x000000000000000000000000000000000000001b,ETH,2390.6384,0.4387,BUY,2024-12-15 18:21:00,0.5814,CLOSE,-65.91,4
0x000000000000000000000000000000000000000a,ARB,1.2316,6.5086,BUY,2024-12-15 08:09:00,-0.78,CLOSE,-351.78,5
0x000000000000000000000000000000000000001d,DOGE,0.0802,1.7512,SELL,2024-12-15 08:52:00,-0.0954,LIQUIDATION,-118.78,5
0x000000000000000000000000000000000000000c,ETH,2431.6525,10.4583,SELL,2024-12-15 09:04:00,-1.485,OPEN,0.0,2
0x000000000000000000000000000000000000001e,ETH,2476.0029,17.8091,SELL,2024-12-15 01:07:00,0.5793,CLOSE,-2574.47,2
0x000000000000000000000000000000000000001b,SOL,102.7895,0.7363,BUY,2024-12-15 05:54:00,-3.0294,LIQUIDATION,-102.47,5
0x000000000000000000000000000000000000000d,ETH,2388.6461,1.4648,BUY,2024-12-15 20:49:00,1.2757,CLOSE,-22.27,3
0x0000000000000000000000000000000000000011,ARB,1.1717,8.5968,BUY,2024-12-15 09:30:00,-1.4164,CLOSE,-762.48,7
0x000000000000000000000000000000000000000d,DOGE,0.0783,1.3307,BUY,2024-12-15 12:16:00,1.2951,CLOSE,51.26,6
0x0000000000000000000000000000000000000010,ARB,1.1483,31.9295,SELL,2024-12-15 01:28:00,0.1777,CLOSE,-3712.49,1
0x000000000000000000000000000000000000001a,ETH,2428.8106,12.8521,BUY,2024-12-16 01:10:00,-2.9012,CLOSE,-74.91,7
0x0000000000000000000000000000000000000025,ARB,1.2144,0.6211,SELL,2024-12-16 00:51:00,1.3393,CLOSE,-81.33,4
0x000000000000000000000000000000000000000f,ARB,1.153,1.9786,BUY,2024-12-16 00:27:00,1.6035,CLOSE,10.28,5
0x000000000000000000000000000000000000001f,ARB,1.1739,0.537,SELL,2024-12-16 23:53:00,0.0124,CLOSE,-38.91,3
0x0000000000000000000000000000000000000001,DOGE,0.0796,2.5642,BUY,2024-12-16 12:03:00,-0.1007,CLOSE,52.19,4
0x0000000000000000000000000000000000000021,SOL,100.7329,0.4496,BUY,2024-12-16 00:22:00,2.4096,CLOSE,-18.17,4
0x0000000000000000000000000000000000000008,BTC,43875.5873,1.2616,SELL,2024-12-16 22:40:00,2.7662,OPEN,0.0,7
0x000000000000000000000000000000000000001b,ETH,2406.1099,5.47,BUY,2024-12-16 04:37:00,2.9577,OPEN,0.0,3
0x0000000000000000000000000000000000000006,ETH,2394.6054,1.3662,BUY,2024-12-16 12:11:00,-0.2479,CLOSE,237.48,1
0x0000000000000000000000000000000000000027,ETH,2454.518,4.6125,BUY,2024-12-16 09:06:00,2.0347,CLOSE,-429.14,2
0x0000000000000000000000000000000000000007,ETH,2351.5019,0.5351,SELL,2024-12-16 21:41:00,-3.03,CLOSE,-115.48,4
0x0000000000000000000000000000000000000009,ETH,2388.893,2.9959,BUY,2024-12-16 22:24:00,1.5248,LIQUIDATION,-179.19,5
0x0000000000000000000000000000000000000006,DOGE,0.0801,0.3982,BUY,2024-12-17 02:56:00,-1.6248,CLOSE,33.94,3
0x0000000000000000000000000000000000000016,SOL,99.6487,0.2037,SELL,2024-12-17 23:56:00,3.8897,OPEN,0.0,2
0x0000000000000000000000000000000000000012,SOL,102.5803,0.7738,BUY,2024-12-17 20:26:00,-2.8394,OPEN,0.0,1
0x000000000000000000000000000000000000001a,ARB,1.1924,0.0951,BUY,2024-12-17 20:51:00,-0.5854,OPEN,0.0,6
0x000000000000000000000000000000000000000c,ARB,1.2028,4.0535,SELL,2024-12-17 11:46:00,-1.8775,CLOSE,283.24,5
0x0000000000000000000000000000000000000005,ETH,2423.0472,2.351,BUY,2024-12-17 03:11:00,-1.1728,OPEN,0.0,5
0x0000000000000000000000000000000000000010,BTC,43980.1525,4.3072,BUY,2024-12-17 17:33:00,-3.0365,CLOSE,-422.0,6
0x0000000000000000000000000000000000000023,SOL,100.6996,0.9516,SELL,2024-12-17 16:14:00,0.0316,OPEN,0.0,5
0x0000000000000000000000000000000000000028,SOL,100.1127,3.9377,BUY,2024-12-17 11:27:00,-1.2107,OPEN,0.0,8
0x000000000000000000000000000000000000001c,ARB,1.1885,0.7473,BUY,2024-12-17 06:42:00,0.8895,OPEN,0.0,5
0x0000000000000000000000000000000000000019,ETH,2391.8242,0.9047,BUY,2024-12-17 05:56:00,-0.8769,OPEN,0.0,4
0x0000000000000000000000000000000000000008,BTC,44911.3954,0.1896,BUY,2024-12-17 06:45:00,3.5565,OPEN,0.0,4
0x000000000000000000000000000000000000001a,ETH,2313.8575,7.7216,BUY,2024-12-17 05:14:00,3.6482,CLOSE,1017.06,4
0x0000000000000000000000000000000000000007,SOL,98.1365,1.4929,SELL,2024-12-17 09:37:00,-2.9166,CLOSE,226.25,5
0x0000000000000000000000000000000000000002,ARB,1.1612,0.0817,BUY,2024-12-18 04:23:00,-0.3867,LIQUIDATION,-10.31,6
0x0000000000000000000000000000000000000024,SOL,101.2697,1.2263,SELL,2024-12-18 23:11:00,2.3078,CLOSE,82.78,2
0x0000000000000000000000000000000000000027,BTC,46132.0664,6.6267,SELL,2024-12-18 19:49:00,1.4898,CLOSE,-684.81,2
0x0000000000000000000000000000000000000002,ETH,2377.9084,3.6436,BUY,2024-12-18 09:00:00,-3.1735,LIQUIDATION,-335.31,4
0x000000000000000000000000000000000000000b,SOL,98.374,0.586,BUY,2024-12-18 12:39:00,-0.7164,CLOSE,-46.39,2
0x0000000000000000000000000000000000000018,DOGE,0.0775,2.7771,BUY,2024-12-18 11:04:00,-1.7531,OPEN,0.0,3
0x0000000000000000000000000000000000000003,ARB,1.2107,2.2886,SELL,2024-12-18 08:33:00,1.3297,OPEN,0.0,3
0x0000000000000000000000000000000000000003,DOGE,0.0818,10.227,SELL,2024-12-18 05:03:00,-2.8783,CLOSE,1311.24,8
0x0000000000000000000000000000000000000021,DOGE,0.082,0.4071,BUY,2024-12-18 05:32:00,-2.5083,OPEN,0.0,5
0x0000000000000000000000000000000000000006,BTC,44841.2685,0.8875,BUY,2024-12-18 12:57:00,-0.0143,OPEN,0.0,4
0x0000000000000000000000000000000000000020,BTC,42703.3073,1.0862,BUY,2024-12-18 15:48:00,2.7313,OPEN,0.0,5
0x000000000000000000000000000000000000001d,SOL,99.4849,0.2574,BUY,2024-12-18 17:35:00,2.0886,OPEN,0.0,4
0x000000000000000000000000000000000000001e,DOGE,0.0809,3.2668,SELL,2024-12-18 21:10:00,-0.1091,CLOSE,206.3,3
0x0000000000000000000000000000000000000002,BTC,45651.5489,1.84,BUY,2024-12-18 13:25:00,0.1567,OPEN,0.0,2
0x0000000000000000000000000000000000000001,SOL,98.7329,6.1017,SELL,2024-12-18 19:35:00,-1.4952,CLOSE,47.02,3
0x0000000000000000000000000000000000000025,ETH,2397.0272,3.2337,SELL,2024-12-18 18:16:00,-1.5268,OPEN,0.0,4
0x0000000000000000000000000000000000000018,ETH,2408.9792,2.922,BUY,2024-12-18 15:49:00,3.079,LIQUIDATION,-555.52,6
0x0000000000000000000000000000000000000002,BTC,46406.4985,1.6602,BUY,2024-12-18 22:26:00,2.9946,CLOSE,-166.0,7
0x000000000000000000000000000000000000001e,DOGE,0.0806,2.8988,SELL,2024-12-18 05:03:00,1.0827,LIQUIDATION,-320.91,1
0x000000000000000000000000000000000000000b,BTC,44231.1331,13.7119,SELL,2024-12-18 20:52:00,-2.0166,OPEN,0.0,3
0x0000000000000000000000000000000000000016,DOGE,0.0797,0.3298,BUY,2024-12-19 05:48:00,1.4567,CLOSE,10.63,3
0x0000000000000000000000000000000000000003,DOGE,0.0799,1.1174,SELL,2024-12-19 14:19:00,0.3945,CLOSE,-8.16,7
0x0000000000000000000000000000000000000010,ETH,2414.1155,3.0981,BUY,2024-12-19 23:12:00,-0.9448,CLOSE,-50.13,5
0x0000000000000000000000000000000000000026,ETH,2483.0776,3.3195,SELL,2024-12-19 02:09:00,-0.2271,OPEN,0.0,3
0x000000000000000000000000000000000000001d,ETH,2334.259,10.0458,SELL,2024-12-19 09:39:00,0.4349,OPEN,0.0,4
0x0000000000000000000000000000000000000005,BTC,45000.749,0.5275,SELL,2024-12-19 12:38:00,-3.9337,CLOSE,-45.55,4
0x0000000000000000000000000000000000000021,ARB,1.1835,0.7065,SELL,2024-12-19 19:11:00,2.8146,CLOSE,-57.68,3
0x0000000000000000000000000000000000000024,SOL,100.0076,12.1713,SELL,2024-12-19 10:25:00,-1.3168,LIQUIDATION,-1516.95,5
0x0000000000000000000000000000000000000001,BTC,44857.6902,0.3305,BUY,2024-12-19 19:52:00,-1.9792,OPEN,0.0,3
0x000000000000000000000000000000000000000b,ARB,1.2014,6.2796,BUY,2024-12-19 02:26:00,0.1306,OPEN,0.0,1
0x000000000000000000000000000000000000001c,ETH,2427.0659,0.8696,BUY,2024-12-19 18:10:00,-3.8182,OPEN,0.0,5
0x000000000000000000000000000000000000001c,SOL,99.3562,1.4485,SELL,2024-12-19 05:19:00,0.8137,OPEN,0.0,2
0x0000000000000000000000000000000000000011,ETH,2447.1674,15.9513,SELL,2024-12-19 04:24:00,1.4195,CLOSE,-567.44,5
0x0000000000000000000000000000000000000007,BTC,45752.1312,2.7661,BUY,2024-12-19 03:20:00,-0.324,OPEN,0.0,2
0x000000000000000000000000000000000000001d,ARB,1.1996,4.4834,BUY,2024-12-19 16:39:00,0.2897,CLOSE,-396.01,2
0x000000000000000000000000000000000000001f,BTC,44688.424,2.2572,BUY,2024-12-19 23:20:00,-0.1257,LIQUIDATION,-175.6,6
0x0000000000000000000000000000000000000008,ARB,1.1906,2.3067,SELL,2024-12-20 07:16:00,-1.2794,LIQUIDATION,-183.7,4
0x0000000000000000000000000000000000000017,ETH,2478.1281,1.0262,BUY,2024-12-20 12:46:00,0.337,OPEN,0.0,4
0x0000000000000000000000000000000000000015,SOL,103.7144,3.2649,SELL,2024-12-20 10:58:00,3.2703,OPEN,0.0,8
0x0000000000000000000000000000000000000028,BTC,44995.2839,0.4129,BUY,2024-12-20 05:01:00,0.527,CLOSE,32.67,3
0x0000000000000000000000000000000000000006,SOL,95.7549,2.1437,SELL,2024-12-20 10:15:00,-1.7056,LIQUIDATION,-289.64,4
0x0000000000000000000000000000000000000010,ARB,1.2105,1.4832,BUY,2024-12-20 16:04:00,0.5988,OPEN,0.0,5
0x000000000000000000000000000000000000000e,ETH,2419.8605,1.4496,SELL,2024-12-20 20:49:00,1.4281,CLOSE,132.38,4
0x0000000000000000000000000000000000000003,SOL,98.8915,0.6603,BUY,2024-12-20 00:28:00,2.4569,CLOSE,-101.55,2
0x000000000000000000000000000000000000000c,DOGE,0.0819,0.4216,SELL,2024-12-20 03:18:00,-0.4978,CLOSE,-37.24,6
0x0000000000000000000000000000000000000006,BTC,44414.7405,0.6577,SELL,2024-12-20 05:31:00,1.3026,OPEN,0.0,1
0x000000000000000000000000000000000000001e,ETH,2455.7713,0.2283,BUY,2024-12-20 16:18:00,-2.7347,OPEN,0.0,5
0x000000000000000000000000000000000000000e,ARB,1.2255,3.8446,SELL,2024-12-20 19:42:00,1.2252,OPEN,0.0,6
0x0000000000000000000000000000000000000006,ETH,2414.9983,0.8368,BUY,2024-12-21 11:48:00,1.2964,CLOSE,-5.72,5
0x000000000000000000000000000000000000001a,SOL,96.9614,0.6337,BUY,2024-12-21 08:31:00,2.1128,CLOSE,-1.76,3
0x0000000000000000000000000000000000000005,BTC,45404.1859,1.4901,SELL,2024-12-21 12:04:00,4.8657,OPEN,0.0,3
0x0000000000000000000000000000000000000020,BTC,45272.1024,0.3715,SELL,2024-12-21 04:35:00,-1.1011,OPEN,0.0,5
0x0000000000000000000000000000000000000015,ARB,1.2065,4.9091,BUY,2024-12-21 06:36:00,3.1851,OPEN,0.0,4
0x000000000000000000000000000000000000000b,ARB,1.1925,0.2727,BUY,2024-12-21 23:50:00,0.5874,OPEN,0.0,6
0x000000000000000000000000000000000000000c,ETH,2409.2081,19.3105,SELL,2024-12-21 06:32:00,2.4232,OPEN,0.0,3
0x0000000000000000000000000000000000000015,ARB,1.2119,0.3304,BUY,2024-12-21 01:08:00,0.9368,LIQUIDATION,-29.05,3
0x000000000000000000000000000000000000001f,DOGE,0.0785,0.2666,BUY,2024-12-21 15:20:00,3.0838,CLOSE,5.74,2
0x0000000000000000000000000000000000000019,ARB,1.2115,0.2943,BUY,2024-12-21 05:41:00,-1.2309,OPEN,0.0,3
0x000000000000000000000000000000000000000f,ARB,1.2373,0.6363,BUY,2024-12-22 03:27:00,-0.6053,CLOSE,-26.07,4
0x0000000000000000000000000000000000000001,DOGE,0.0815,0.5569,SELL,2024-12-22 12:07:00,-1.9876,OPEN,0.0,2
0x0000000000000000000000000000000000000018,ARB,1.1778,0.8045,BUY,2024-12-22 02:27:00,3.0604,CLOSE,110.07,6
0x0000000000000000000000000000000000000014,BTC,46133.7708,4.9297,SELL,2024-12-22 00:24:00,-0.7525,OPEN,0.0,4
0x0000000000000000000000000000000000000024,ETH,2344.7663,2.64,BUY,2024-12-22 17:07:00,-0.2517,OPEN,0.0,5
0x0000000000000000000000000000000000000020,ARB,1.1711,1.4064,BUY,2024-12-22 02:40:00,-0.4431,CLOSE,74.08,6
0x000000000000000000000000000000000000001d,BTC,45556.8824,0.8832,SELL,2024-12-22 03:02:00,-7.4523,OPEN,0.0,7
0x0000000000000000000000000000000000000025,DOGE,0.082,0.4539,BUY,2024-12-22 15:34:00,-1.6469,OPEN,0.0,6
0x000000000000000000000000000000000000001b,SOL,100.8442,14.9598,BUY,2024-12-22 07:52:00,-3.6404,OPEN,0.0,4
0x000000000000000000000000000000000000001f,ARB,1.1693,1.6853,SELL,2024-12-22 09:07:00,3.9584,CLOSE,72.26,5
0x0000000000000000000000000000000000000028,BTC,45011.9918,0.2283,SELL,2024-12-22 07:41:00,-2.7019,CLOSE,-15.48,2
0x0000000000000000000000000000000000000008,ARB,1.2026,1.0542,SELL,2024-12-22 00:40:00,-0.787,OPEN,0.0,3
0x0000000000000000000000000000000000000001,BTC,43356.6535,0.1819,SELL,2024-12-22 17:15:00,1.0346,CLOSE,-12.59,3
0x0000000000000000000000000000000000000006,ETH,2349.4978,1.5042,SELL,2024-12-22 03:39:00,1.2356,LIQUIDATION,-179.52,6
0x000000000000000000000000000000000000000c,SOL,104.877,2.96,SELL,2024-12-22 20:37:00,-1.0537,OPEN,0.0,8
0x000000000000000000000000000000000000001b,ARB,1.1853,2.1373,SELL,2024-12-22 06:25:00,1.4493,OPEN,0.0,2
0x000000000000000000000000000000000000000d,ETH,2455.4438,0.7864,BUY,2024-12-22 10:04:00,1.2456,LIQUIDATION,-108.69,2
0x0000000000000000000000000000000000000007,SOL,102.8275,0.338,SELL,2024-12-22 12:04:00,-3.2186,OPEN,0.0,4
0x000000000000000000000000000000000000001c,ETH,2375.6197,0.7235,BUY,2024-12-23 14:43:00,-0.1071,OPEN,0.0,4
0x0000000000000000000000000000000000000011,SOL,98.4862,2.0597,BUY,2024-12-23 06:50:00,-1.2319,OPEN,0.0,4
0x0000000000000000000000000000000000000022,DOGE,0.0796,0.2628,SELL,2024-12-23 02:46:00,2.1072,LIQUIDATION,-44.42,4
0x000000000000000000000000000000000000001d,SOL,99.8909,0.5969,BUY,2024-12-23 09:00:00,-0.2319,CLOSE,56.88,6
0x0000000000000000000000000000000000000025,ETH,2423.7943,0.0805,SELL,2024-12-23 18:49:00,0.0169,CLOSE,1.17,3
0x000000000000000000000000000000000000000f,SOL,100.8553,7.02,BUY,2024-12-23 06:39:00,0.1015,OPEN,0.0,3
0x0000000000000000000000000000000000000023,SOL,99.9885,0.191,SELL,2024-12-23 00:16:00,-1.4014,OPEN,0.0,2
0x0000000000000000000000000000000000000013,ETH,2429.5113,9.7431,BUY,2024-12-23 05:13:00,-4.3879,CLOSE,901.24,5
0x0000000000000000000000000000000000000011,BTC,45062.2269,0.7699,SELL,2024-12-23 07:29:00,-1.1515,CLOSE,74.8,5
0x0000000000000000000000000000000000000016,ARB,1.2152,45.4035,SELL,2024-12-23 18:05:00,0.2203,OPEN,0.0,2
0x000000000000000000000000000000000000000b,DOGE,0.0778,2.2964,SELL,2024-12-23 15:19:00,1.2764,CLOSE,-25.96,4
0x0000000000000000000000000000000000000016,BTC,45964.3,0.6819,SELL,2024-12-23 20:30:00,-1.0438,OPEN,0.0,3
0x0000000000000000000000000000000000000005,ETH,2392.6881,4.2431,BUY,2024-12-24 08:48:00,-2.648,OPEN,0.0,1
0x000000000000000000000000000000000000000d,BTC,44076.4735,1.687,SELL,2024-12-24 22:41:00,-0.3651,OPEN,0.0,9
0x0000000000000000000000000000000000000001,ARB,1.1896,0.6417,SELL,2024-12-24 21:55:00,0.9696,OPEN,0.0,5
0x0000000000000000000000000000000000000014,BTC,43813.7294,0.3701,BUY,2024-12-24 02:11:00,1.8339,OPEN,0.0,6
0x0000000000000000000000000000000000000010,BTC,45121.3487,5.7344,BUY,2024-12-24 04:48:00,0.5165,OPEN,0.0,2
0x0000000000000000000000000000000000000004,ETH,2401.3401,0.8109,BUY,2024-12-24 03:30:00,0.0818,OPEN,0.0,5
0x000000000000000000000000000000000000001c,SOL,102.3729,2.0483,BUY,2024-12-24 21:08:00,0.1825,CLOSE,186.05,1
0x000000000000000000000000000000000000001c,SOL,99.0749,1.11,BUY,2024-12-24 00:46:00,-1.5846,CLOSE,112.38,5
0x000000000000000000000000000000000000000c,SOL,101.9668,1.4426,SELL,2024-12-24 00:22:00,1.9466,CLOSE,1.82,7
0x000000000000000000000000000000000000000d,DOGE,0.0798,0.9284,SELL,2024-12-24 01:42:00,0.109,LIQUIDATION,-165.01,4
0x0000000000000000000000000000000000000018,SOL,99.7325,0.5916,SELL,2024-12-25 16:18:00,1.517,CLOSE,-26.24,2
0x0000000000000000000000000000000000000019,ARB,1.2023,0.5229,BUY,2024-12-25 11:56:00,0.5289,CLOSE,-21.72,4
0x0000000000000000000000000000000000000011,DOGE,0.0783,5.7376,BUY,2024-12-25 17:49:00,-1.7332,CLOSE,518.38,7
0x000000000000000000000000000000000000001e,ETH,2355.664,0.391,BUY,2024-12-25 23:58:00,-1.0347,CLOSE,-23.89,4
0x0000000000000000000000000000000000000020,BTC,45814.8791,0.4234,SELL,2024-12-25 20:10:00,0.1834,OPEN,0.0,5
